customer_id,customer_name,country,fav_mpaa_rating,fav_film_ctgry,customer_tier,recency_segment,engagement_segment,total_payments,rev_per_rentals,avg_payment_amount,unique_films,films_per_month,customer_tenure_days,days_since_last_rental,total_rentals,categories_touched,top_rental_category,top_category_rentals,category_engagement_tier,is_champion,is_winback_vip,is_winback_growth,is_winback_reactivation,is_upsell_core,is_upsell_scale,is_engagement_growth,is_churn_watchlist,is_narrow_explorer,primary_segment,market_segment
3312,Kevin Gross,United States,NC-17,Animation,Low Value,Pre-Lapsed,Moderate Engagement,41.3,2.58,2.58,16,0.4,1210,81,16,12,Animation,2,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3852,Jessica Harris,Slovakia,PG,Foreign,Low Value,Pre-Lapsed,Moderate Engagement,42.02,2.63,2.63,16,0.4,1213,65,16,10,Foreign,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8121,Lisa Hernandez,Japan,PG,Animation,Low Value,Active,Moderate Engagement,49.45,3.09,3.09,16,0.4,1208,30,16,10,Animation,4,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8478,Nancy Carter,Indonesia,PG,Sports,Medium Value,Pre-Lapsed,Moderate Engagement,62.83,3.7,3.7,17,0.4,1265,130,17,11,Sports,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
778,Mary Kelly,United States,PG,Sci-Fi,Medium Value,Pre-Lapsed,Moderate Engagement,68.51,4.03,4.03,17,0.4,1272,105,17,12,Sci-Fi,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2715,Megan Pena,Indonesia,PG,Documentary,Low Value,Pre-Lapsed,Moderate Engagement,49.42,3.53,3.53,14,0.4,1056,65,14,10,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8737,Michele Anthony,Egypt,PG,Drama,Low Value,Active,Moderate Engagement,49.42,3.53,3.53,14,0.4,1047,7,14,12,Drama,2,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
7922,Tyrone Boyer,China,NC-17,Drama,Low Value,Pre-Lapsed,Moderate Engagement,50.21,3.14,3.14,16,0.4,1196,94,16,11,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10337,Julie Williams,Colombia,R,Sports,Medium Value,Pre-Lapsed,Moderate Engagement,52.44,3.08,3.08,16,0.4,1215,79,17,10,Sports,5,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8697,Brent Mayo,Brazil,R,Family,Low Value,Active,Moderate Engagement,37.69,2.51,2.51,15,0.4,1134,11,15,10,Family,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
7329,Joshua Huffman,France,NC-17,Action,Low Value,Pre-Lapsed,Moderate Engagement,49.41,3.09,3.09,15,0.4,1125,122,16,8,Action,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2915,Nicole Ross,Netherlands,NC-17,Action,Low Value,Lapsed,Moderate Engagement,42.06,2.63,2.63,16,0.4,1214,305,16,8,Action,3,High Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
6970,Brandon Glover,India,PG-13,Drama,Medium Value,Active,Moderate Engagement,51.84,3.24,3.24,16,0.4,1193,11,16,10,Drama,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7701,Steven Smith,Taiwan,PG-13,Sports,Medium Value,Active,Moderate Engagement,56.83,3.34,3.34,17,0.4,1264,17,17,12,Sports,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
5245,Anthony Waters,Liechtenstein,NC-17,Drama,Low Value,Active,Moderate Engagement,49.39,3.09,3.09,16,0.4,1187,25,16,11,Drama,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8944,Tara Nunez,French Polynesia,PG,Family,Medium Value,Active,Moderate Engagement,57.49,3.38,3.38,16,0.4,1196,4,17,10,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7930,William Morales,Germany,PG,Action,Low Value,Pre-Lapsed,Moderate Engagement,50.02,3.13,3.13,16,0.4,1191,141,16,12,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4105,Katherine Goodman,India,G,Action,Low Value,Pre-Lapsed,Moderate Engagement,49.38,2.9,2.9,17,0.4,1261,95,17,11,Action,2,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10318,Dale Jackson,Taiwan,PG-13,New,Low Value,Pre-Lapsed,Moderate Engagement,42.11,3.01,3.01,14,0.4,1060,73,14,11,New,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8210,Dawn Wright,India,G,Family,Medium Value,Active,Moderate Engagement,62.37,3.9,3.9,16,0.4,1213,16,16,11,Family,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
823,Ashley Peterson,Japan,NC-17,Drama,Low Value,Pre-Lapsed,Moderate Engagement,44.85,2.64,2.64,17,0.4,1260,78,17,11,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5881,Richard Brewer,Mexico,PG,Action,Medium Value,Active,Moderate Engagement,65.33,3.84,3.84,17,0.4,1262,39,17,12,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4961,Daniel Leonard,Philippines,PG-13,Drama,Medium Value,Active,Moderate Engagement,53.49,3.15,3.15,17,0.4,1272,50,17,10,Drama,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
5264,Monica Mckinney,Puerto Rico,PG,Family,Low Value,Pre-Lapsed,Moderate Engagement,39.86,2.85,2.85,14,0.4,1042,175,14,9,Family,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5656,Richard Brown,India,PG-13,Action,Medium Value,Active,Moderate Engagement,53.49,3.34,3.34,16,0.4,1205,36,16,9,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6106,Kyle Rose,Japan,PG-13,Sports,Medium Value,Pre-Lapsed,Moderate Engagement,53.5,3.15,3.15,16,0.4,1191,112,17,10,Sports,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
7408,Michael Williamson,Ukraine,NC-17,Foreign,Medium Value,Pre-Lapsed,Moderate Engagement,53.52,2.97,2.97,17,0.4,1263,126,18,11,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6173,Rebecca Lee,Tonga,PG,Sports,Medium Value,Active,Moderate Engagement,57.94,3.62,3.62,16,0.4,1199,47,16,11,Sports,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1470,Suzanne Gilmore,Puerto Rico,R,Foreign,Low Value,Pre-Lapsed,Moderate Engagement,49.29,2.9,2.9,17,0.4,1264,69,17,10,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2948,Ronald Delgado,Japan,PG,Action,Medium Value,Active,Moderate Engagement,51.24,3.66,3.66,14,0.4,1051,1,14,10,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8092,Roy Walker,Iraq,PG-13,Animation,Low Value,Lapsed,Moderate Engagement,44.85,2.99,2.99,15,0.4,1128,208,15,10,Animation,3,High Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
1918,Nancy Lozano,Argentina,NC-17,Games,Medium Value,Active,Moderate Engagement,51.25,3.01,3.01,17,0.4,1277,51,17,11,Games,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8956,Victoria Spencer,Brazil,PG-13,Action,Medium Value,Pre-Lapsed,Moderate Engagement,51.26,3.02,3.02,17,0.4,1266,130,17,13,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
9566,Donna George,Philippines,G,New,Low Value,Active,Moderate Engagement,49.26,2.9,2.9,16,0.4,1205,2,17,12,New,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
6649,Kylie Oconnor,Yugoslavia,NC-17,Action,Low Value,Lapsed,Moderate Engagement,49.26,2.9,2.9,17,0.4,1274,188,17,10,Action,3,High Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
1190,Brent Black,Poland,PG,Animation,Low Value,Active,Moderate Engagement,49.25,2.9,2.9,16,0.4,1197,48,17,10,Animation,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
5675,Christopher Harris,India,NC-17,Action,Medium Value,Pre-Lapsed,Moderate Engagement,53.54,3.15,3.15,17,0.4,1275,105,17,11,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5405,Stephen Smith,United States,R,Drama,Medium Value,Pre-Lapsed,Moderate Engagement,52.06,3.25,3.25,16,0.4,1192,66,16,10,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4132,Jesse Griffin,United States,PG-13,Action,Medium Value,Pre-Lapsed,Moderate Engagement,59.24,3.48,3.48,17,0.4,1269,62,17,11,Action,5,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8318,Robert Fields,Japan,R,Animation,Low Value,Active,Moderate Engagement,42.15,2.81,2.81,15,0.4,1129,33,15,10,Animation,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8972,Danny Hale,Indonesia,G,Animation,Medium Value,Active,Moderate Engagement,52.24,3.48,3.48,15,0.4,1131,13,15,10,Animation,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8982,Kenneth Allen,Japan,PG-13,Action,Medium Value,Active,Moderate Engagement,53.58,3.15,3.15,17,0.4,1270,5,17,11,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
7698,Bryan Anderson,France,PG-13,Drama,Low Value,Pre-Lapsed,Moderate Engagement,43.68,3.12,3.12,14,0.4,1051,70,14,7,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3071,Robert Singh,Saudi Arabia,R,Children,Medium Value,Pre-Lapsed,Moderate Engagement,53.59,3.15,3.15,17,0.4,1268,119,17,12,Children,2,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
2416,Ashley Thompson,Italy,G,Children,Low Value,Pre-Lapsed,Moderate Engagement,44.0,2.75,2.75,16,0.4,1204,94,16,10,Children,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10534,Chase Wood,Tanzania,PG,Documentary,Low Value,Active,Moderate Engagement,49.18,3.51,3.51,14,0.4,1038,9,14,12,Documentary,2,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8368,Ryan Carpenter,Saudi Arabia,PG-13,Foreign,Low Value,Active,Moderate Engagement,45.95,2.87,2.87,16,0.4,1204,37,16,10,Foreign,5,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
7558,Deanna Williams,Finland,PG,Action,Medium Value,Active,Moderate Engagement,59.24,3.48,3.48,17,0.4,1260,20,17,11,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2210,Russell Austin,India,G,Animation,Low Value,Active,Moderate Engagement,49.16,3.51,3.51,14,0.4,1042,52,14,10,Animation,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
6822,Kevin Jimenez,Kenya,PG-13,Animation,Low Value,Active,Moderate Engagement,49.16,2.89,2.89,17,0.4,1268,45,17,10,Animation,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
8412,Nicole Johnson,Estonia,PG-13,Drama,Medium Value,Active,Moderate Engagement,66.74,3.93,3.93,17,0.4,1262,28,17,9,Drama,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4883,Janice Kelly,Japan,G,Foreign,Low Value,Lapsed,Moderate Engagement,45.98,3.07,3.07,15,0.4,1128,260,15,10,Foreign,3,Medium Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
1790,Joel Hamilton,Turkey,PG,Sci-Fi,Medium Value,Lapsed,Moderate Engagement,53.64,3.35,3.35,16,0.4,1215,338,16,10,Sci-Fi,4,High Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
740,Melissa Ruiz,China,PG,Sports,Medium Value,Pre-Lapsed,Moderate Engagement,63.52,3.53,3.53,17,0.4,1271,67,18,11,Sports,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9683,Christian Rodriguez,Kazakstan,PG-13,Games,Low Value,Active,Moderate Engagement,49.14,3.07,3.07,16,0.4,1193,30,16,10,Games,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
1364,Michael Campbell,Brazil,PG-13,Drama,Low Value,Pre-Lapsed,Moderate Engagement,43.67,2.57,2.57,17,0.4,1269,108,17,11,Drama,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4257,Taylor Sanchez,American Samoa,PG,Sci-Fi,Low Value,Active,Moderate Engagement,43.66,3.12,3.12,14,0.4,1043,33,14,11,Sci-Fi,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
7679,Connie English,Tonga,R,Games,Medium Value,Active,Moderate Engagement,63.83,3.75,3.75,17,0.4,1265,6,17,10,Games,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2650,Bradley Baker,Greece,G,Comedy,Medium Value,Pre-Lapsed,Moderate Engagement,59.26,3.7,3.7,16,0.4,1215,102,16,12,Comedy,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3583,Rhonda Lloyd,New Zealand,G,Animation,Medium Value,Active,Moderate Engagement,50.83,2.99,2.99,17,0.4,1269,59,17,12,Animation,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9705,Julie Miller,Brazil,PG,Sports,Low Value,Lapsed,Moderate Engagement,46.02,2.88,2.88,16,0.4,1202,240,16,14,Sports,2,High Engagement Category,False,False,False,True,False,False,False,False,False,Win-Back Reactivation,Win-Back
3650,Sheri Scott,South Africa,R,Foreign,Medium Value,Pre-Lapsed,Moderate Engagement,63.83,3.75,3.75,17,0.4,1269,62,17,11,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6815,Robert Norman,Venezuela,PG,Sci-Fi,Medium Value,Active,Moderate Engagement,57.66,3.39,3.39,17,0.4,1275,33,17,10,Sci-Fi,4,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6754,Eric Delacruz,Austria,PG-13,Games,Medium Value,Active,Moderate Engagement,51.3,3.02,3.02,17,0.4,1265,34,17,13,Games,3,Medium Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
980,Mary Harrell,Bangladesh,PG,Animation,Medium Value,Pre-Lapsed,Moderate Engagement,53.67,2.98,2.98,17,0.4,1265,146,18,11,Animation,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
6029,Victor Ochoa,Bulgaria,PG,Classics,Medium Value,Active,Moderate Engagement,59.27,3.49,3.49,17,0.4,1262,28,17,9,Classics,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6244,Jacqueline Forbes,Azerbaijan,R,Children,Low Value,Pre-Lapsed,Moderate Engagement,43.61,2.57,2.57,17,0.4,1268,87,17,10,Children,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5770,Heather Reeves,Taiwan,NC-17,Documentary,Medium Value,Pre-Lapsed,Moderate Engagement,53.7,3.36,3.36,16,0.4,1207,158,16,11,Documentary,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8856,Keith Ramirez,Cameroon,NC-17,Foreign,Medium Value,Pre-Lapsed,Moderate Engagement,51.31,3.21,3.21,16,0.4,1197,158,16,9,Foreign,4,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
7644,Melissa Wright,China,PG,Sci-Fi,Low Value,Active,Moderate Engagement,49.02,3.06,3.06,16,0.4,1195,9,16,9,Sci-Fi,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
4427,Mercedes Williams,Tuvalu,G,Sports,Medium Value,Lapsed,Moderate Engagement,63.12,3.71,3.71,17,0.4,1271,211,17,10,Sports,4,High Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
8739,Shane Humphrey,Israel,G,Documentary,Medium Value,Active,Moderate Engagement,56.72,3.55,3.55,16,0.4,1203,47,16,9,Documentary,4,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
5152,Tina Drake,Japan,PG-13,Foreign,Medium Value,Pre-Lapsed,Moderate Engagement,60.67,3.57,3.57,17,0.4,1275,71,17,11,Foreign,3,Medium Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
10398,James Wilson,China,PG-13,Family,Low Value,Lapsed,Moderate Engagement,49.01,2.88,2.88,16,0.4,1190,188,17,8,Family,4,Medium Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
6423,Robert Bailey,Afghanistan,PG-13,Children,Medium Value,Active,Moderate Engagement,56.72,3.34,3.34,17,0.4,1276,0,17,10,Children,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8100,Michelle Caldwell,China,R,Action,Low Value,Pre-Lapsed,Moderate Engagement,46.08,2.56,2.56,17,0.4,1272,95,18,11,Action,2,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
5442,Courtney Kennedy,Russian Federation,G,Documentary,Medium Value,Lapsed,Moderate Engagement,53.75,3.84,3.84,14,0.4,1063,235,14,10,Documentary,2,Medium Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
1851,Anna Johnson,Poland,PG,Animation,Low Value,Pre-Lapsed,Moderate Engagement,46.08,3.54,3.54,13,0.4,981,103,13,9,Animation,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9620,Tracey Huffman,Latvia,NC-17,Classics,Medium Value,Pre-Lapsed,Moderate Engagement,56.7,3.34,3.34,17,0.4,1261,174,17,11,Classics,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
7017,Kimberly Turner,Taiwan,NC-17,Sports,Low Value,Active,Moderate Engagement,36.58,2.81,2.81,13,0.4,982,33,13,9,Sports,4,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
3645,Jason Perkins,Kazakstan,R,Action,Medium Value,Active,Moderate Engagement,52.81,3.11,3.11,17,0.4,1270,16,17,11,Action,5,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8146,Richard Hill,Brazil,PG-13,Sci-Fi,Medium Value,Lapsed,Moderate Engagement,59.29,3.49,3.49,17,0.4,1267,230,17,11,Sci-Fi,3,High Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
4389,Emily Griffin,Argentina,PG,Sports,Medium Value,Active,Moderate Engagement,53.77,3.16,3.16,17,0.4,1274,19,17,10,Sports,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3942,Melanie Harris,Egypt,R,Documentary,Low Value,Active,Moderate Engagement,42.24,2.64,2.64,16,0.4,1190,25,16,9,Documentary,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
944,Anthony Young,Philippines,PG,Action,Low Value,Pre-Lapsed,Moderate Engagement,41.84,2.62,2.62,16,0.4,1194,79,16,10,Action,2,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
1959,Brian Swanson,Kenya,NC-17,Animation,Low Value,Pre-Lapsed,Moderate Engagement,45.05,2.65,2.65,17,0.4,1275,171,17,13,Animation,2,High Engagement Category,False,False,False,False,False,False,False,True,False,Churn Watchlist,Churn Watchlist
5624,David Watson,China,G,Games,Medium Value,Active,Moderate Engagement,51.39,3.21,3.21,16,0.4,1204,20,16,10,Games,3,Medium Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
4187,Laura Hall,Indonesia,NC-17,Action,Medium Value,Pre-Lapsed,Moderate Engagement,63.92,4.0,4.0,16,0.4,1214,61,16,11,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3941,Danielle Rodriguez,Taiwan,G,Classics,Medium Value,Lapsed,Moderate Engagement,51.41,2.86,2.86,17,0.4,1270,176,18,9,Classics,6,Low Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
2211,David Williams,South Africa,PG-13,Animation,Medium Value,Pre-Lapsed,Moderate Engagement,51.42,3.21,3.21,16,0.4,1209,113,16,11,Animation,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
3352,James Bartlett,Mexico,G,Children,Medium Value,Lapsed,Moderate Engagement,51.43,3.43,3.43,15,0.4,1128,255,15,12,Children,2,Low Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
8394,Susan Wheeler,Mexico,PG-13,Action,Medium Value,Pre-Lapsed,Moderate Engagement,56.69,3.33,3.33,17,0.4,1262,108,17,9,Action,3,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
9168,Kelly Jackson,India,G,Family,Low Value,Active,Moderate Engagement,48.92,3.06,3.06,16,0.4,1196,7,16,9,Family,3,Medium Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
631,Michael Cook,Mexico,NC-17,Sports,Medium Value,Pre-Lapsed,Moderate Engagement,53.8,3.16,3.16,16,0.4,1191,129,17,10,Sports,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
1191,Stephanie Lee,Colombia,G,Animation,Medium Value,Active,Moderate Engagement,51.44,3.22,3.22,16,0.4,1212,3,16,10,Animation,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
5005,Matthew Taylor,South Africa,R,Classics,Medium Value,Active,Moderate Engagement,51.8,3.05,3.05,17,0.4,1269,29,17,10,Classics,2,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3250,Jay Meza,Japan,NC-17,Animation,Low Value,Active,Moderate Engagement,44.85,2.99,2.99,15,0.4,1134,3,15,10,Animation,3,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
864,Vanessa Dixon,Germany,NC-17,Comedy,Medium Value,Lapsed,Moderate Engagement,60.64,3.37,3.37,17,0.4,1269,217,18,11,Comedy,3,Low Engagement Category,False,False,True,False,False,False,False,False,True,Win-Back Growth,Win-Back
5622,Marisa Caldwell,South Africa,G,Animation,Low Value,Pre-Lapsed,Moderate Engagement,40.64,2.54,2.54,16,0.4,1213,65,16,8,Animation,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
4795,Helen Hayes,Moldova,NC-17,Music,Medium Value,Active,Moderate Engagement,60.63,3.57,3.57,17,0.4,1262,53,17,11,Music,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
3214,Bryce Brown,Turkey,G,Action,Medium Value,Active,Moderate Engagement,51.79,2.88,2.88,17,0.4,1275,2,18,10,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
1347,Melissa Allen,India,PG-13,Action,Medium Value,Active,Moderate Engagement,63.93,3.76,3.76,17,0.4,1275,13,17,12,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6871,James Ramirez,India,PG-13,Animation,Low Value,Active,Moderate Engagement,46.13,2.88,2.88,15,0.4,1129,54,16,11,Animation,2,High Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
6210,Andrew Frank,Philippines,R,Action,Low Value,Lapsed,Moderate Engagement,48.88,2.88,2.88,16,0.4,1196,190,17,11,Action,2,High Engagement Category,False,False,False,True,False,False,False,False,True,Win-Back Reactivation,Win-Back
8701,Laura Anderson,China,PG-13,Action,Medium Value,Active,Moderate Engagement,60.63,3.57,3.57,17,0.4,1270,23,17,11,Action,2,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
9749,Crystal Miller,Canada,NC-17,Classics,Low Value,Active,Moderate Engagement,48.87,2.87,2.87,17,0.4,1276,28,17,11,Classics,3,Low Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
10209,Eric Tran,United States,PG-13,Comedy,Low Value,Pre-Lapsed,Moderate Engagement,44.85,2.99,2.99,15,0.4,1128,134,15,9,Comedy,3,Low Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
1148,Kevin Moses,Algeria,PG,Children,Medium Value,Active,Moderate Engagement,60.61,3.19,3.19,17,0.4,1261,5,19,11,Children,4,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
8857,Edward Brown,Philippines,PG-13,Travel,Low Value,Active,Moderate Engagement,45.05,2.82,2.82,15,0.4,1134,39,16,9,Travel,3,Low Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
707,Kathleen Lowe,Brazil,NC-17,Comedy,Medium Value,Active,Moderate Engagement,51.49,3.03,3.03,17,0.4,1260,28,17,13,Comedy,2,Low Engagement Category,False,False,False,False,False,True,False,False,False,Upsell - Scale,Champion
4380,Dustin Ramos,South Africa,G,Comedy,Medium Value,Active,Moderate Engagement,56.65,3.15,3.15,17,0.4,1266,26,18,12,Comedy,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
2911,Richard James,Taiwan,NC-17,Travel,Low Value,Active,Moderate Engagement,44.83,2.64,2.64,17,0.4,1261,48,17,12,Travel,3,Low Engagement Category,False,False,False,False,True,False,False,False,True,Upsell - Core,Growth
3182,Maria White,Mexico,NC-17,Comedy,Medium Value,Active,Moderate Engagement,53.86,3.37,3.37,16,0.4,1202,29,16,12,Comedy,3,Low Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
6607,George Lewis,India,R,Action,Medium Value,Pre-Lapsed,Moderate Engagement,50.73,2.98,2.98,17,0.4,1264,69,17,9,Action,4,High Engagement Category,False,False,False,False,False,False,False,True,True,Churn Watchlist,Churn Watchlist
8748,Renee Yates,Russian Federation,G,Action,Medium Value,Active,Moderate Engagement,53.91,3.17,3.17,17,0.4,1270,31,17,11,Action,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
10223,Jeffrey Weaver,Poland,NC-17,Drama,Medium Value,Active,Moderate Engagement,51.71,3.04,3.04,17,0.4,1270,44,17,10,Drama,3,High Engagement Category,False,False,False,False,False,True,False,False,True,Upsell - Scale,Champion
