customer_id,customer_name,email,active,store,city,country,total_revenue,total_rentals,avg_payment_amount,most_recent_rental_date,customer_tier
4203,Johnny Garcia,johnny.garcia@sakilacustomer.org,1,"Woodridge, Australia",Pingxiang,China,48.91,15,3.26,2026-05-14,Low Value
9354,Joseph Buchanan,joseph.buchanan1@sakilacustomer.org,0,"Lethbridge, Canada",Kuching,Malaysia,48.91,15,3.26,2026-06-07,Low Value
3947,Jeanne Bowman,jeanne.bowman@sakilacustomer.org,0,"Woodridge, Australia",Ranchi,India,48.9,14,3.49,2026-04-05,Low Value
10206,Ana Carrillo,ana.carrillo@sakilacustomer.org,0,"Lethbridge, Canada",Yaound,Cameroon,48.9,20,2.45,2026-06-28,Low Value
3190,Jesse Moore,jesse.moore@sakilacustomer.org,1,"Lethbridge, Canada",York,United Kingdom,48.9,19,2.57,2026-06-09,Low Value
910,Emily Gomez,emily.gomez@sakilacustomer.org,1,"Lethbridge, Canada",Vinh,Vietnam,48.9,16,3.06,2026-05-29,Low Value
5836,Kristine Taylor,kristine.taylor@sakilacustomer.org,1,"Woodridge, Australia",Roanoke,United States,48.89,18,2.72,2026-05-24,Low Value
5936,Taylor Ortiz,taylor.ortiz@sakilacustomer.org,1,"Lethbridge, Canada",Qomsheh,Iran,48.89,17,2.88,2026-03-10,Low Value
3032,Carolyn Robinson,carolyn.robinson@sakilacustomer.org,1,"Lethbridge, Canada",Botshabelo,South Africa,48.88,16,3.06,2026-06-21,Low Value
4564,Carla White,carla.white@sakilacustomer.org,1,"Woodridge, Australia",San Felipe del Progreso,Mexico,48.88,13,3.76,2025-11-21,Low Value
4288,Adam Baldwin,adam.baldwin@sakilacustomer.org,1,"Lethbridge, Canada",Tabora,Tanzania,48.88,17,2.88,2025-11-24,Low Value
6210,Andrew Frank,andrew.frank@sakilacustomer.org,0,"Lethbridge, Canada",Tarlac,Philippines,48.88,17,2.88,2025-12-23,Low Value
2921,Katherine Washington,katherine.washington@sakilacustomer.org,1,"Woodridge, Australia",Haldia,India,48.88,18,2.72,2026-06-26,Low Value
3144,Heather Barry,heather.barry@sakilacustomer.org,1,"Woodridge, Australia",Sharja,United Arab Emirates,48.87,13,3.76,2026-01-23,Low Value
9749,Crystal Miller,crystal.miller@sakilacustomer.org,0,"Lethbridge, Canada",Oshawa,Canada,48.87,17,2.87,2026-06-03,Low Value
1141,Rebecca James,rebecca.james@sakilacustomer.org,1,"Lethbridge, Canada",Alessandria,Italy,48.87,15,3.26,2026-03-15,Low Value
6766,Yolanda Solis,yolanda.solis@sakilacustomer.org,1,"Woodridge, Australia",Brest,France,48.87,13,3.76,2025-03-17,Low Value
9092,Linda Hudson,linda.hudson@sakilacustomer.org,1,"Woodridge, Australia",Pjatigorsk,Russian Federation,48.87,13,3.76,2026-05-05,Low Value
8599,Johnny Gonzales,johnny.gonzales@sakilacustomer.org,1,"Woodridge, Australia",Toulouse,France,48.87,13,3.76,2026-03-11,Low Value
7256,Kathleen Atkinson,kathleen.atkinson@sakilacustomer.org,1,"Woodridge, Australia",Jhansi,India,48.87,13,3.76,2026-06-15,Low Value
2764,Jeffrey Hodge,jeffrey.hodge@sakilacustomer.org,1,"Lethbridge, Canada",Amroha,India,48.87,13,3.76,2026-04-13,Low Value
4334,Victoria Webb,victoria.webb@sakilacustomer.org,1,"Lethbridge, Canada",Battambang,Cambodia,48.87,13,3.76,2026-06-25,Low Value
9619,John Moore,john.moore1@sakilacustomer.org,1,"Woodridge, Australia",Lubumbashi,"Congo, The Democratic Republic of the",48.87,13,3.76,2026-05-07,Low Value
10519,Evelyn James,evelyn.james@sakilacustomer.org,1,"Woodridge, Australia",Kisumu,Kenya,48.87,13,3.76,2026-06-23,Low Value
4102,Adam Cooke,adam.cooke@sakilacustomer.org,1,"Woodridge, Australia",Lancaster,United States,48.86,18,2.71,2026-01-04,Low Value
5941,Mark Guerrero,mark.guerrero@sakilacustomer.org,1,"Woodridge, Australia",Sasebo,Japan,48.86,20,2.44,2026-06-30,Low Value
6361,Kristopher Dalton,kristopher.dalton@sakilacustomer.org,1,"Lethbridge, Canada",Amersfoort,Netherlands,48.85,15,3.26,2026-01-31,Low Value
7277,Christina Parker,christina.parker@sakilacustomer.org,1,"Lethbridge, Canada",Santa F,Argentina,48.85,17,2.87,2026-02-25,Low Value
10020,Dominic Downs,dominic.downs@sakilacustomer.org,1,"Lethbridge, Canada",Birgunj,Nepal,48.85,15,3.26,2026-04-25,Low Value
10464,Ernest Brown,ernest.brown@sakilacustomer.org,1,"Woodridge, Australia",Nha Trang,Vietnam,48.85,15,3.26,2026-05-17,Low Value
5072,Willie Park,willie.park@sakilacustomer.org,0,"Lethbridge, Canada",Bislig,Philippines,48.85,15,3.26,2026-06-08,Low Value
6294,David Martin,david.martin@sakilacustomer.org,1,"Woodridge, Australia",Yangor,Nauru,48.85,15,3.26,2026-06-24,Low Value
4280,Mary Lindsey,mary.lindsey@sakilacustomer.org,0,"Lethbridge, Canada",Le Mans,France,48.85,15,3.26,2026-03-19,Low Value
8593,Sean Jensen,sean.jensen@sakilacustomer.org,1,"Lethbridge, Canada",Rampur,India,48.85,15,3.26,2026-02-27,Low Value
8378,Leslie Hernandez,leslie.hernandez@sakilacustomer.org,1,"Woodridge, Australia",Vijayawada,India,48.85,15,3.26,2026-05-31,Low Value
6220,Robert Nelson,robert.nelson@sakilacustomer.org,1,"Lethbridge, Canada",Linz,Austria,48.85,12,4.07,2026-03-05,Low Value
9507,Carl Boyd,carl.boyd@sakilacustomer.org,1,"Woodridge, Australia",Patras,Greece,48.85,15,3.26,2026-04-13,Low Value
5139,Andrew Thomas,andrew.thomas@sakilacustomer.org,1,"Woodridge, Australia",Boa Vista,Brazil,48.85,15,3.26,2026-04-23,Low Value
2721,Steven Contreras,steven.contreras@sakilacustomer.org,0,"Woodridge, Australia",Sharja,United Arab Emirates,48.85,15,3.26,2026-06-17,Low Value
2297,Chad Miller,chad.miller2@sakilacustomer.org,1,"Lethbridge, Canada",Kamarhati,India,48.85,15,3.26,2026-05-06,Low Value
9311,Deanna Ramirez,deanna.ramirez1@sakilacustomer.org,1,"Woodridge, Australia",Ciudad del Este,Paraguay,48.85,15,3.26,2026-05-01,Low Value
9277,Donna Daniels,donna.daniels@sakilacustomer.org,0,"Lethbridge, Canada",Warren,United States,48.85,15,3.26,2026-06-06,Low Value
5803,Elizabeth Hartman,elizabeth.hartman@sakilacustomer.org,1,"Lethbridge, Canada",Kimberley,South Africa,48.85,15,3.26,2026-04-30,Low Value
1783,Pam Norman,pam.norman2@sakilacustomer.org,1,"Woodridge, Australia",Vitria de Santo Anto,Brazil,48.85,15,3.26,2026-05-08,Low Value
650,Samantha Atkins,samantha.atkins@sakilacustomer.org,1,"Woodridge, Australia",NDjamna,Chad,48.85,15,3.26,2026-06-25,Low Value
1706,Lisa Trujillo,lisa.trujillo2@sakilacustomer.org,1,"Woodridge, Australia",Poos de Caldas,Brazil,48.85,15,3.26,2026-04-08,Low Value
4449,John Miles,john.miles@sakilacustomer.org,1,"Woodridge, Australia",Suihua,China,48.85,15,3.26,2026-04-04,Low Value
10404,Matthew Wall,matthew.wall@sakilacustomer.org,1,"Lethbridge, Canada",Abha,Saudi Arabia,48.85,15,3.26,2026-04-08,Low Value
7947,Valerie Elliott,valerie.elliott@sakilacustomer.org,1,"Lethbridge, Canada",Huixquilucan,Mexico,48.84,17,2.87,2026-06-12,Low Value
9866,Sarah Powell,sarah.powell@sakilacustomer.org,1,"Woodridge, Australia",Ciparay,Indonesia,48.84,17,2.87,2026-02-12,Low Value
8627,Gabriel Mahoney,gabriel.mahoney@sakilacustomer.org,1,"Woodridge, Australia",Kamyin,Russian Federation,48.84,13,3.76,2026-06-22,Low Value
9576,Lisa Evans,lisa.evans@sakilacustomer.org,1,"Lethbridge, Canada",London,Canada,48.84,20,2.44,2026-06-07,Low Value
9145,Kenneth Brown,kenneth.brown22@sakilacustomer.org,0,"Woodridge, Australia",Allende,Mexico,48.84,15,3.26,2026-05-12,Low Value
10320,Tammy Quinn,tammy.quinn@sakilacustomer.org,0,"Lethbridge, Canada",Shivapuri,India,48.83,17,2.87,2026-05-30,Low Value
1437,Tyler Jordan,tyler.jordan@sakilacustomer.org,1,"Woodridge, Australia",San Felipe del Progreso,Mexico,48.83,17,2.87,2026-06-27,Low Value
5462,Troy Adams,troy.adams@sakilacustomer.org,1,"Woodridge, Australia",Uttarpara-Kotrung,India,48.83,17,2.87,2026-04-20,Low Value
7640,Cameron Lloyd,cameron.lloyd@sakilacustomer.org,0,"Lethbridge, Canada",Talavera,Philippines,48.83,17,2.87,2026-06-27,Low Value
10008,Erika Dixon,erika.dixon@sakilacustomer.org,1,"Lethbridge, Canada",Salzburg,Austria,48.83,17,2.87,2026-04-09,Low Value
3549,Donald Matthews,donald.matthews1@sakilacustomer.org,1,"Woodridge, Australia",Kragujevac,Yugoslavia,48.83,17,2.87,2026-02-07,Low Value
4828,Timothy Williams,timothy.williams@sakilacustomer.org,1,"Woodridge, Australia",Ezhou,China,48.83,17,2.87,2026-05-30,Low Value
8529,Annette Gamble,annette.gamble@sakilacustomer.org,0,"Lethbridge, Canada",Amroha,India,48.83,17,2.87,2026-03-17,Low Value
5608,Joe Lewis,joe.lewis@sakilacustomer.org,1,"Woodridge, Australia",Juazeiro do Norte,Brazil,48.83,17,2.87,2026-06-02,Low Value
3496,Drew Smith,drew.smith@sakilacustomer.org,1,"Lethbridge, Canada",Kaliningrad,Russian Federation,48.83,17,2.87,2026-03-10,Low Value
3891,Teresa Hernandez,teresa.hernandez@sakilacustomer.org,1,"Lethbridge, Canada",Tsaotun,Taiwan,48.83,17,2.87,2026-03-14,Low Value
8371,Jack Perry,jack.perry@sakilacustomer.org,1,"Woodridge, Australia",Hohhot,China,48.83,17,2.87,2026-07-01,Low Value
8382,Claudia Williams,claudia.williams@sakilacustomer.org,1,"Lethbridge, Canada",Ahmadnagar,India,48.83,17,2.87,2026-05-28,Low Value
8745,Amanda Chandler,amanda.chandler@sakilacustomer.org,1,"Woodridge, Australia",Sawhaj,Egypt,48.82,19,2.57,2026-06-02,Low Value
6376,Brandi Andrews,brandi.andrews@sakilacustomer.org,1,"Lethbridge, Canada",Nezahualcyotl,Mexico,48.82,15,3.25,2026-01-11,Low Value
4653,Lori Velez,lori.velez@sakilacustomer.org,1,"Woodridge, Australia",Fontana,United States,48.82,14,3.49,2026-06-05,Low Value
5784,William Scott,william.scott@sakilacustomer.org,1,"Lethbridge, Canada",Hanoi,Vietnam,48.82,13,3.76,2026-05-17,Low Value
6591,Nicole Evans,nicole.evans@sakilacustomer.org,1,"Lethbridge, Canada",Tuguegarao,Philippines,48.81,19,2.57,2026-05-17,Low Value
651,Mason Jackson,mason.jackson@sakilacustomer.org,1,"Lethbridge, Canada",Cape Coral,United States,48.81,19,2.57,2025-12-26,Low Value
1263,Cynthia Simmons,cynthia.simmons@sakilacustomer.org,1,"Lethbridge, Canada",Dayton,United States,48.81,19,2.57,2026-07-01,Low Value
3376,Daniel Marshall,daniel.marshall@sakilacustomer.org,1,"Lethbridge, Canada",NDjamna,Chad,48.81,19,2.57,2026-05-31,Low Value
6981,Robin Hill,robin.hill@sakilacustomer.org,1,"Lethbridge, Canada",Balurghat,India,48.81,19,2.57,2026-06-14,Low Value
7413,Robin Martinez,robin.martinez1@sakilacustomer.org,1,"Lethbridge, Canada",Pemalang,Indonesia,48.81,19,2.57,2026-06-21,Low Value
7218,Nicole Peters,nicole.peters@sakilacustomer.org,1,"Woodridge, Australia",Bamenda,Cameroon,48.8,15,3.25,2026-04-28,Low Value
8662,Heather Daniels,heather.daniels@sakilacustomer.org,1,"Lethbridge, Canada",Serpuhov,Russian Federation,48.8,15,3.25,2026-01-23,Low Value
1060,Gregory Cline,gregory.cline@sakilacustomer.org,1,"Woodridge, Australia",Okara,Pakistan,48.8,16,3.05,2026-06-26,Low Value
5304,Eric Jordan,eric.jordan@sakilacustomer.org,1,"Woodridge, Australia",Lungtan,Taiwan,48.8,16,3.05,2026-05-02,Low Value
5764,Dana Rogers,dana.rogers@sakilacustomer.org,0,"Lethbridge, Canada",Surakarta,Indonesia,48.79,15,3.25,2026-05-22,Low Value
10192,Gary Wiggins,gary.wiggins@sakilacustomer.org,1,"Woodridge, Australia",Korla,China,48.79,16,3.05,2026-06-07,Low Value
6684,Laura Carlson,laura.carlson@sakilacustomer.org,0,"Woodridge, Australia",s-Hertogenbosch,Netherlands,48.79,14,3.49,2026-05-23,Low Value
5535,Sabrina Stokes,sabrina.stokes@sakilacustomer.org,1,"Lethbridge, Canada",South Hill,Anguilla,48.79,13,3.75,2026-04-13,Low Value
3950,Danny Gonzalez,danny.gonzalez@sakilacustomer.org,1,"Lethbridge, Canada",Tafuna,American Samoa,48.79,17,2.87,2026-04-21,Low Value
4583,Matthew Whitaker,matthew.whitaker@sakilacustomer.org,1,"Woodridge, Australia",Charlotte Amalie,"Virgin Islands, U.S.",48.78,18,2.71,2026-06-26,Low Value
5904,Amber Craig,amber.craig@sakilacustomer.org,1,"Woodridge, Australia",Idfu,Egypt,48.78,15,3.25,2026-06-27,Low Value
2393,Robert Sanchez,robert.sanchez2@sakilacustomer.org,1,"Lethbridge, Canada",Klerksdorp,South Africa,48.77,14,3.48,2026-06-29,Low Value
2344,Jeffrey Castro,jeffrey.castro2@sakilacustomer.org,1,"Lethbridge, Canada",Gorontalo,Indonesia,48.77,18,2.71,2026-06-21,Low Value
10228,Garrett Jackson,garrett.jackson@sakilacustomer.org,1,"Lethbridge, Canada",Coacalco de Berriozbal,Mexico,48.76,14,3.48,2026-03-29,Low Value
4349,Thomas Bentley,thomas.bentley@sakilacustomer.org,1,"Lethbridge, Canada",Asuncin,Paraguay,48.76,14,3.48,2026-05-23,Low Value
9250,Laura Rivas,laura.rivas@sakilacustomer.org,1,"Lethbridge, Canada",Celaya,Mexico,48.76,13,3.75,2026-05-10,Low Value
6487,Sarah Hunt,sarah.hunt1@sakilacustomer.org,1,"Woodridge, Australia",Mit Ghamr,Egypt,48.75,16,3.05,2026-04-30,Low Value
5885,Crystal Berry,crystal.berry@sakilacustomer.org,1,"Lethbridge, Canada",Molodetno,Belarus,48.75,15,3.25,2026-04-08,Low Value
4092,Amy White,amy.white@sakilacustomer.org,0,"Lethbridge, Canada",Kirovo-Tepetsk,Russian Federation,48.75,16,3.05,2026-06-13,Low Value
7263,Bruce Gibson,bruce.gibson@sakilacustomer.org,1,"Woodridge, Australia",Ranchi,India,48.75,14,3.48,2026-03-07,Low Value
7371,Ralph Morales,ralph.morales@sakilacustomer.org,1,"Woodridge, Australia",Masqat,Oman,48.74,16,3.05,2025-12-17,Low Value
4937,Sandra Massey,sandra.massey@sakilacustomer.org,0,"Lethbridge, Canada",Funafuti,Tuvalu,48.74,11,4.43,2026-04-28,Low Value
3201,Alyssa Johnson,alyssa.johnson@sakilacustomer.org,1,"Woodridge, Australia",Iwaki,Japan,48.74,15,3.25,2026-05-22,Low Value
7066,Ashlee Moore,ashlee.moore@sakilacustomer.org,1,"Woodridge, Australia",Nador,Morocco,48.74,16,3.05,2026-06-15,Low Value
4853,Amy Warren,amy.warren@sakilacustomer.org,1,"Lethbridge, Canada",Benin City,Nigeria,48.73,13,3.75,2025-09-17,Low Value
945,Elizabeth Gray,elizabeth.gray@sakilacustomer.org,1,"Woodridge, Australia",Tallahassee,United States,48.73,14,3.48,2026-06-12,Low Value
671,Justin Smith,justin.smith@sakilacustomer.org,1,"Woodridge, Australia",Akishima,Japan,48.73,15,3.25,2026-02-28,Low Value
762,Sarah Rodriguez,sarah.rodriguez@sakilacustomer.org,1,"Woodridge, Australia",Kermanshah,Iran,48.72,14,3.48,2026-05-06,Low Value
8141,Emily Alvarez,emily.alvarez@sakilacustomer.org,1,"Lethbridge, Canada",Ciudad del Este,Paraguay,48.72,14,3.48,2026-02-16,Low Value
5452,Mike Chambers,mike.chambers@sakilacustomer.org,1,"Woodridge, Australia",Fuyu,China,48.72,22,2.21,2026-05-17,Low Value
5002,Robert Anderson,robert.anderson@sakilacustomer.org,0,"Woodridge, Australia",Alvorada,Brazil,48.72,14,3.48,2026-06-24,Low Value
2499,James Cain,james.cain2@sakilacustomer.org,1,"Woodridge, Australia",Toulon,France,48.71,14,3.48,2026-04-23,Low Value
10153,Wesley Spencer,wesley.spencer@sakilacustomer.org,0,"Lethbridge, Canada",al-Ayn,United Arab Emirates,48.71,19,2.56,2026-02-15,Low Value
3533,Rita Taylor,rita.taylor@sakilacustomer.org,1,"Lethbridge, Canada",Duisburg,Germany,48.71,14,3.48,2026-06-17,Low Value
1152,Kenneth Brown,kenneth.brown@sakilacustomer.org,1,"Lethbridge, Canada",So Bernardo do Campo,Brazil,48.71,17,2.87,2025-07-27,Low Value
3497,Tammy Tyler,tammy.tyler@sakilacustomer.org,1,"Woodridge, Australia",Halle/Saale,Germany,48.71,16,3.04,2026-06-14,Low Value
2853,Colleen Vance,colleen.vance@sakilacustomer.org,1,"Lethbridge, Canada",Zeleznogorsk,Russian Federation,48.7,18,2.71,2026-05-18,Low Value
8546,Matthew Hickman,matthew.hickman@sakilacustomer.org,1,"Lethbridge, Canada",Bislig,Philippines,48.7,13,3.75,2026-04-16,Low Value
10126,Kyle Aguilar,kyle.aguilar@sakilacustomer.org,1,"Lethbridge, Canada",Jaffna,Sri Lanka,48.7,15,3.25,2026-05-31,Low Value
8723,Ronald Fernandez,ronald.fernandez@sakilacustomer.org,1,"Lethbridge, Canada",Yerevan,Armenia,48.69,11,4.43,2026-05-06,Low Value
8024,Wendy Porter,wendy.porter1@sakilacustomer.org,1,"Woodridge, Australia",Miraj,India,48.69,15,3.25,2025-09-08,Low Value
2578,Richard Johnson,richard.johnson2@sakilacustomer.org,1,"Woodridge, Australia",Qomsheh,Iran,48.69,14,3.48,2026-05-17,Low Value
7918,Brandon Williams,brandon.williams@sakilacustomer.org,1,"Woodridge, Australia",Mysore,India,48.69,15,3.25,2026-02-27,Low Value
5523,Rachel Willis,rachel.willis@sakilacustomer.org,1,"Lethbridge, Canada",Santo Andr,Brazil,48.68,13,3.74,2026-02-24,Low Value
9417,Kathryn Meyers,kathryn.meyers@sakilacustomer.org,1,"Woodridge, Australia",Olomouc,Czech Republic,48.68,15,3.25,2026-04-14,Low Value
4876,Jacqueline Davis,jacqueline.davis@sakilacustomer.org,1,"Woodridge, Australia",Nukualofa,Tonga,48.67,17,2.86,2026-04-05,Low Value
6307,Anita Gonzalez,anita.gonzalez@sakilacustomer.org,1,"Lethbridge, Canada",Tokat,Turkey,48.67,13,3.74,2026-05-28,Low Value
5329,John Goodman,john.goodman@sakilacustomer.org,1,"Lethbridge, Canada",Banjul,Gambia,48.67,16,3.04,2026-03-13,Low Value
8998,Blake Freeman,blake.freeman@sakilacustomer.org,0,"Lethbridge, Canada",Oyo,Nigeria,48.66,18,2.7,2025-11-23,Low Value
10536,Wendy Kennedy,wendy.kennedy@sakilacustomer.org,1,"Woodridge, Australia",Sullana,Peru,48.66,14,3.48,2026-04-02,Low Value
1681,Samantha Rodriguez,samantha.rodriguez2@sakilacustomer.org,1,"Woodridge, Australia",Bucuresti,Romania,48.66,14,3.48,2026-01-28,Low Value
8990,April Morales,april.morales@sakilacustomer.org,1,"Woodridge, Australia",Boksburg,South Africa,48.65,16,3.04,2026-05-14,Low Value
10441,Steven Mitchell,steven.mitchell@sakilacustomer.org,1,"Woodridge, Australia",Madiun,Indonesia,48.65,15,3.24,2025-12-25,Low Value
5148,John Curtis,john.curtis@sakilacustomer.org,1,"Lethbridge, Canada",Sumqayit,Azerbaijan,48.64,15,3.24,2026-03-23,Low Value
4936,Ashley Pham,ashley.pham@sakilacustomer.org,1,"Lethbridge, Canada",Vinh,Vietnam,48.64,17,2.86,2026-06-22,Low Value
2312,Mary Rivera,mary.rivera2@sakilacustomer.org,1,"Woodridge, Australia",Kalisz,Poland,48.63,18,2.7,2026-05-24,Low Value
10079,Christine Michael,christine.michael@sakilacustomer.org,1,"Lethbridge, Canada",Pachuca de Soto,Mexico,48.62,14,3.47,2026-02-21,Low Value
8913,Daniel Ward,daniel.ward@sakilacustomer.org,0,"Lethbridge, Canada",Tarlac,Philippines,48.61,15,3.24,2026-05-29,Low Value
9777,Maria Cardenas,maria.cardenas@sakilacustomer.org,0,"Lethbridge, Canada",Valencia,Venezuela,48.6,13,3.74,2026-02-01,Low Value
5435,Laura Jones,laura.jones@sakilacustomer.org,0,"Woodridge, Australia",Ktahya,Turkey,48.6,12,4.05,2026-03-05,Low Value
6532,Martha Walsh,martha.walsh@sakilacustomer.org,1,"Woodridge, Australia",Najafabad,Iran,48.6,15,3.24,2026-05-22,Low Value
3943,Edward Jones,edward.jones@sakilacustomer.org,1,"Lethbridge, Canada",Dadu,Pakistan,48.6,13,3.74,2026-04-15,Low Value
3412,Jamie Zimmerman,jamie.zimmerman@sakilacustomer.org,1,"Woodridge, Australia",Gulbarga,India,48.6,19,2.56,2025-11-16,Low Value
4002,Holly Yu,holly.yu@sakilacustomer.org,1,"Lethbridge, Canada",Benin City,Nigeria,48.6,16,3.04,2026-05-14,Low Value
10465,Carol Schneider,carol.schneider@sakilacustomer.org,1,"Lethbridge, Canada",Tanauan,Philippines,48.6,16,3.04,2026-06-12,Low Value
7260,Kevin Pacheco,kevin.pacheco@sakilacustomer.org,0,"Lethbridge, Canada",Tychy,Poland,48.6,15,3.24,2026-05-28,Low Value
8297,Jill Bowman,jill.bowman@sakilacustomer.org,1,"Woodridge, Australia",Moscow,Russian Federation,48.59,16,3.04,2026-04-15,Low Value
10308,Bryan Parks,bryan.parks@sakilacustomer.org,1,"Lethbridge, Canada",Ciparay,Indonesia,48.58,15,3.24,2026-05-20,Low Value
5558,Lawrence Douglas,lawrence.douglas@sakilacustomer.org,1,"Woodridge, Australia",Ambattur,India,48.58,16,3.04,2026-06-27,Low Value
6214,Nicole Williamson,nicole.williamson@sakilacustomer.org,0,"Woodridge, Australia",Berhampore (Baharampur),India,48.57,14,3.47,2025-11-24,Low Value
1174,Kaitlyn Anderson,kaitlyn.anderson@sakilacustomer.org,1,"Lethbridge, Canada",Balikesir,Turkey,48.55,17,2.86,2026-05-03,Low Value
2842,James White,james.white@sakilacustomer.org,1,"Woodridge, Australia",Pontianak,Indonesia,48.54,21,2.31,2026-06-24,Low Value
3955,Harold Smith,harold.smith@sakilacustomer.org,1,"Lethbridge, Canada",Huejutla de Reyes,Mexico,48.53,15,3.24,2026-04-21,Low Value
7520,Rebecca Fletcher,rebecca.fletcher@sakilacustomer.org,1,"Lethbridge, Canada",Lengshuijiang,China,48.53,18,2.7,2026-05-30,Low Value
9200,Joanna Clark,joanna.clark@sakilacustomer.org,0,"Woodridge, Australia",La Paz,Mexico,48.52,16,3.03,2026-01-07,Low Value
1231,Benjamin Mcdaniel,benjamin.mcdaniel@sakilacustomer.org,1,"Lethbridge, Canada",Usak,Turkey,48.52,16,3.03,2026-06-17,Low Value
6867,Lisa Wilson,lisa.wilson@sakilacustomer.org,1,"Woodridge, Australia",Korla,China,48.51,14,3.47,2026-02-13,Low Value
5296,James Peters,james.peters@sakilacustomer.org,0,"Woodridge, Australia",Yaound,Cameroon,48.5,15,3.23,2026-05-22,Low Value
9147,Margaret Ortiz,margaret.ortiz@sakilacustomer.org,1,"Lethbridge, Canada",Karnal,India,48.5,16,3.03,2026-06-14,Low Value
8277,Elizabeth Ortiz,elizabeth.ortiz@sakilacustomer.org,1,"Woodridge, Australia",Bhilwara,India,48.49,19,2.55,2026-05-27,Low Value
1762,Sarah Rodriguez,sarah.rodriguez2@sakilacustomer.org,1,"Woodridge, Australia",Kermanshah,Iran,48.49,14,3.46,2026-01-29,Low Value
3197,James Burns,james.burns@sakilacustomer.org,0,"Woodridge, Australia",So Leopoldo,Brazil,48.49,14,3.46,2026-05-18,Low Value
9207,Gary Bell,gary.bell@sakilacustomer.org,1,"Woodridge, Australia",Vaduz,Liechtenstein,48.49,16,3.03,2026-06-29,Low Value
8746,Karen Pearson,karen.pearson@sakilacustomer.org,1,"Lethbridge, Canada",Bchar,Algeria,48.48,17,2.85,2026-04-28,Low Value
3074,Todd Bray,todd.bray@sakilacustomer.org,0,"Lethbridge, Canada",Bucuresti,Romania,48.48,17,2.85,2026-06-23,Low Value
1696,Robert Washington,robert.washington2@sakilacustomer.org,0,"Woodridge, Australia",Mit Ghamr,Egypt,48.48,16,3.03,2026-05-24,Low Value
6264,Amanda Walker,amanda.walker@sakilacustomer.org,1,"Woodridge, Australia",Escobar,Argentina,48.46,16,3.03,2026-04-05,Low Value
4153,Melissa Gilbert,melissa.gilbert@sakilacustomer.org,0,"Lethbridge, Canada",Santo Andr,Brazil,48.46,21,2.31,2026-04-08,Low Value
6931,Tammy Wilson,tammy.wilson@sakilacustomer.org,1,"Lethbridge, Canada",Woodridge,Australia,48.46,16,3.03,2026-05-22,Low Value
3001,Mallory Cooper,mallory.cooper@sakilacustomer.org,1,"Woodridge, Australia",Kermanshah,Iran,48.46,15,3.23,2026-06-19,Low Value
5755,Donna Thomas,donna.thomas@sakilacustomer.org,1,"Lethbridge, Canada",Udaipur,India,48.45,14,3.46,2026-02-25,Low Value
10263,Holly Sloan,holly.sloan@sakilacustomer.org,1,"Woodridge, Australia",Sungai Petani,Malaysia,48.45,16,3.03,2026-06-09,Low Value
2825,Derek Duffy,derek.duffy@sakilacustomer.org,1,"Woodridge, Australia",Ueda,Japan,48.44,16,3.03,2026-05-23,Low Value
2634,Paul Cuevas,paul.cuevas@sakilacustomer.org,1,"Lethbridge, Canada",Kamyin,Russian Federation,48.44,15,3.23,2026-05-22,Low Value
2596,Robert Hudson,robert.hudson2@sakilacustomer.org,1,"Lethbridge, Canada",Oulu,Finland,48.44,15,3.23,2026-05-17,Low Value
5537,Daniel Clark,daniel.clark@sakilacustomer.org,1,"Woodridge, Australia",Hiroshima,Japan,48.43,16,3.03,2026-05-27,Low Value
7271,Samantha Young,samantha.young@sakilacustomer.org,1,"Lethbridge, Canada",Iwatsuki,Japan,48.42,16,3.03,2026-04-04,Low Value
2632,Victoria Jackson,victoria.jackson@sakilacustomer.org,0,"Woodridge, Australia",Ife,Nigeria,48.42,16,3.03,2026-02-16,Low Value
7457,Troy Frederick,troy.frederick@sakilacustomer.org,1,"Woodridge, Australia",Shikarpur,Pakistan,48.42,15,3.23,2026-01-22,Low Value
7635,Casey Smith,casey.smith@sakilacustomer.org,0,"Woodridge, Australia",Kirovo-Tepetsk,Russian Federation,48.41,15,3.23,2026-06-23,Low Value
4975,Daniel Everett,daniel.everett@sakilacustomer.org,1,"Woodridge, Australia",Oulu,Finland,48.4,16,3.03,2026-05-28,Low Value
4298,Erik Stewart,erik.stewart@sakilacustomer.org,1,"Lethbridge, Canada",Changhwa,Taiwan,48.4,15,3.23,2026-06-23,Low Value
1700,Marie Cross,marie.cross2@sakilacustomer.org,1,"Woodridge, Australia",Salamanca,Mexico,48.4,18,2.69,2025-11-29,Low Value
9827,Mary Scott,mary.scott@sakilacustomer.org,1,"Lethbridge, Canada",Callao,Peru,48.39,15,3.23,2026-06-06,Low Value
8491,Marissa Ward,marissa.ward@sakilacustomer.org,1,"Woodridge, Australia",Iwaki,Japan,48.35,18,2.69,2026-06-18,Low Value
6665,Karen Hernandez,karen.hernandez@sakilacustomer.org,1,"Lethbridge, Canada",Ciudad del Este,Paraguay,48.35,13,3.72,2026-02-06,Low Value
7405,Wendy Hernandez,wendy.hernandez@sakilacustomer.org,1,"Lethbridge, Canada",Mwene-Ditu,"Congo, The Democratic Republic of the",48.35,15,3.22,2026-06-17,Low Value
8556,Molly Massey,molly.massey@sakilacustomer.org,1,"Woodridge, Australia",Kansas City,United States,48.35,17,2.84,2026-05-25,Low Value
